FIPS,GEO,County,Date,Cases,Tests,Population,newCases,newTests,posFraction,newCases.per1000,newTests.per1000,dailyPos,dailyTests,dailyFractionPos,Cases.per1000,Tests.per1000
55093,County,Pierce,2020-04-24,8,359,42754,1,60,0.0166666666666667,0.00334137490894753,0.200482494536852,0,10,0,0,0.233896243626327
55095,County,Polk,2020-04-24,4,226,43783,0,58,0,0,0.189245010294276,0,13,0,0,0.296918895461709
55097,County,Portage,2020-04-24,4,256,70772,0,36,0,0,0.072667963924393,0,6,0,0,0.0847792912451252
55099,County,Price,2020-04-24,1,67,13351,0,18,0,0,0.192601945279647,0,1,0,0,0.0749007564976406
55101,County,Racine,2020-04-24,229,1906,196311,72,537,0.134078212290503,0.052394997151022,0.390779353751373,14,99,0.141414141414141,0.0713154127888911,0.504301847578587
55103,County,Richland,2020-04-24,10,228,17252,2,48,0.0416666666666667,0.0165612268556855,0.397469444536451,0,6,0,0,0.347785763969395
55105,County,Rock,2020-04-24,120,1561,163354,57,373,0.152815013404826,0.0498479201173962,0.326197793048926,21,63,0.333333333333333,0.128555162408022,0.385665487224066
55107,County,Rusk,2020-04-24,4,104,14178,1,19,0.0526315789473684,0.0100759728351772,0.191443483868367,0,2,0,0,0.141063619692481
55109,County,St. Croix,2020-04-24,13,410,90687,2,106,0.0188679245283019,0.00315055394614758,0.166979359145822,0,31,0,0,0.341835103157013
55111,County,Sauk,2020-04-24,38,680,64442,7,164,0.0426829268292683,0.0155178299866547,0.363560588258767,1,35,0.0285714285714286,0.0155178299866547,0.543124049532913
55113,County,Sawyer,2020-04-24,2,223,16558,0,42,0,0,0.362362604179249,0,6,0,0,0.362362604179249
55115,County,Shawano,2020-04-24,8,285,40899,2,68,0.0294117647058824,0.00698585016049991,0.237518905456997,2,14,0.142857142857143,0.0489009511234994,0.342306657864495
55117,County,Sheboygan,2020-04-24,44,759,115340,6,121,0.0495867768595041,0.0074314449206074,0.149867472565582,0,22,0,0,0.190740419628923
55119,County,Taylor,2020-04-24,0,80,20343,0,12,0,0,0.0842690711441633,0,1,0,0,0.0491569581674286
55121,County,Trempealeau,2020-04-24,2,418,29649,1,88,0.0113636363636364,0.00481827862177958,0.424008518716603,1,20,0.05,0.0337279503524571,0.674559007049142
55123,County,Vernon,2020-04-24,1,324,30822,1,71,0.0140845070422535,0.00463490827516523,0.329078487536732,1,10,0.1,0.0324443579261566,0.324443579261566
55125,County,Vilas,2020-04-24,4,119,22195,0,28,0,0,0.180220770443794,0,5,0,0,0.225275963054742
55127,County,Walworth,2020-04-24,113,732,103868,38,204,0.186274509803922,0.05226413744918,0.280575895779808,13,37,0.351351351351351,0.125158855470405,0.356221357877306
55129,County,Washburn,2020-04-24,1,138,15720,0,25,0,0,0.227190112686296,0,8,0,0,0.508905852417303
55131,County,Washington,2020-04-24,91,1569,136034,10,304,0.0328947368421053,0.0105015762866006,0.319247919112659,1,44,0.0227272727272727,0.00735110340062043,0.323448549627299
55133,County,Waukesha,2020-04-24,289,3342,404198,34,653,0.0520673813169985,0.0120167414414293,0.230792122389805,9,118,0.076271186440678,0.022266315023825,0.291936130312372
55135,County,Waupaca,2020-04-24,7,318,50990,3,69,0.0434782608695652,0.00840500938559381,0.193315215868658,1,23,0.0434782608695652,0.0196116885663856,0.451068837026868
55137,County,Waushara,2020-04-24,2,120,24443,0,27,0,0,0.157801532428215,0,7,0,0,0.286380558851205
55139,County,Winnebago,2020-04-24,46,1013,171907,12,217,0.0552995391705069,0.00997216933740752,0.180330062184786,0,47,0,0,0.273403642667256
55141,County,Wood,2020-04-24,2,376,72999,0,73,0,0,0.142859099831113,0,15,0,0,0.205482266880368
55,State,WI,2020-04-25,5687,62825,5822434,1488,14664,0.101472995090016,0.0365090318879404,0.359790620702123,331,2896,0.114295580110497,0.0568490772072298,0.497386488193769
55001,County,Adams,2020-04-25,4,137,20220,0,26,0,0,0.183693655503745,0,6,0,0,0.29673590504451
55003,County,Ashland,2020-04-25,2,104,15562,0,30,0,0,0.275396111406907,0,9,0,0,0.578331833954505
55005,County,Barron,2020-04-25,6,681,45244,0,120,0,0,0.378897912272503,0,20,0,0,0.442047564317921
55007,County,Bayfield,2020-04-25,3,127,15036,0,21,0,0,0.19952114924182,0,2,0,0,0.133014099494546
55009,County,Brown,2020-04-25,720,2588,264542,516,1227,0.420537897310513,0.278648704985544,0.662600699645857,115,297,0.387205387205387,0.434713580452253,1.12269507299408
55011,County,Buffalo,2020-04-25,4,163,13031,0,30,0,0,0.328886062904941,0,3,0,0,0.230220244033459
55013,County,Burnett,2020-04-25,0,74,15414,0,11,0,0,0.10194813620271,0,3,0,0,0.194628260023355
55015,County,Calumet,2020-04-25,7,317,50089,2,78,0.0256410256410256,0.00570413235868725,0.222461161988803,0,20,0,0,0.399289265108108
55017,County,Chippewa,2020-04-25,20,890,64658,0,168,0,0,0.371183766896594,0,25,0,0,0.386649757183953
55019,County,Clark,2020-04-25,19,203,34774,5,62,0.0806451612903226,0.0205407981332523,0.254705896852328,0,13,0,0,0.373842526025191
55021,County,Columbia,2020-04-25,27,681,57532,0,110,0,0,0.273139917164112,0,21,0,0,0.365014252937496
55023,County,Crawford,2020-04-25,3,190,16131,0,39,0,0,0.345386434283589,0,7,0,0,0.433947058458868
55025,County,Dane,2020-04-25,401,8661,546695,43,1744,0.0246559633027523,0.0112363514260367,0.455725509000187,6,306,0.0196078431372549,0.0109750409277568,0.559727087315597
55027,County,Dodge,2020-04-25,23,813,87839,4,188,0.0212765957446809,0.00650540843393676,0.305754196395028,2,39,0.0512820512820513,0.0227689295187787,0.443994125616184
55029,County,Door,2020-04-25,10,130,27668,1,17,0.0588235294117647,0.00516326235568682,0.0877754600466759,1,6,0.166666666666667,0.0361428364898077,0.216857018938846
55031,County,Douglas,2020-04-25,9,455,43150,1,75,0.0133333333333333,0.0033107101473266,0.248303261049495,0,15,0,0,0.347624565469293
55033,County,Dunn,2020-04-25,9,853,45368,0,162,0,0,0.510114114416707,0,13,0,0,0.286545582789631
55035,County,Eau Claire,2020-04-25,24,1704,104646,2,305,0.00655737704918033,0.00273029342463435,0.416369747256738,1,40,0.025,0.00955602698622021,0.382241079448808
55037,County,Florence,2020-04-25,2,20,4295,0,7,0,0,0.232828870779977,0,0,NA,0,0
55039,County,Fond du Lac,2020-04-25,67,1289,103403,5,220,0.0227272727272727,0.00690778521208973,0.303942549331948,0,57,0,0,0.55124125992476
55041,County,Forest,2020-04-25,0,46,9004,0,11,0,0,0.174525607666434,0,1,0,0,0.111061750333185
55043,County,Grant,2020-04-25,28,537,51439,13,190,0.068421052631579,0.0361037900647924,0.527670777870043,1,27,0.037037037037037,0.0194405023425805,0.524893563249674
55045,County,Green,2020-04-25,11,288,36960,2,54,0.037037037037037,0.00773036487322202,0.208719851576994,1,12,0.0833333333333333,0.0270562770562771,0.324675324675325
55047,County,Green Lake,2020-04-25,1,160,18913,0,36,0,0,0.271921807373613,0,14,0,0,0.74023158673928
55049,County,Iowa,2020-04-25,7,235,23678,1,57,0.0175438596491228,0.00603332810444898,0.343899701953592,0,11,0,0,0.464566264042571
55051,County,Iron,2020-04-25,2,39,5687,0,11,0,0,0.276319425255595,0,0,NA,0,0
55053,County,Jackson,2020-04-25,12,249,20643,1,79,0.0126582278481013,0.00692036733309804,0.546709019314745,0,15,0,0,0.726638569975294
55055,County,Jefferson,2020-04-25,39,800,84769,12,210,0.0571428571428571,0.0202230262747669,0.353902959808421,1,26,0.0384615384615385,0.0117967653269474,0.306715898500631
55057,County,Juneau,2020-04-25,12,301,26687,2,58,0.0344827586206897,0.010706122296035,0.310477546585015,1,15,0.0666666666666667,0.0374714280361225,0.562071420541837
55059,County,Kenosha,2020-04-25,329,2004,169561,93,400,0.2325,0.078353597146244,0.337004718908577,15,57,0.263157894736842,0.0884637387135013,0.336162207111305
55061,County,Kewaunee,2020-04-25,10,113,20434,2,28,0.0714285714285714,0.0139822984102127,0.195752177742977,1,7,0.142857142857143,0.0489380444357444,0.34256631105021
55063,County,La Crosse,2020-04-25,26,1828,118016,1,357,0.00280112044817927,0.00121048961884103,0.432144793926247,1,56,0.0178571428571429,0.0084734273318872,0.474511930585683
55065,County,Lafayette,2020-04-25,4,98,16665,1,25,0.04,0.00857228580000857,0.214307145000214,0,8,0,0,0.48004800480048
55067,County,Langlade,2020-04-25,0,87,19189,0,18,0,0,0.13400534532433,0,2,0,0,0.104226379696701
55069,County,Lincoln,2020-04-25,0,165,27593,0,38,0,0,0.196737267733535,0,8,0,0,0.289928605080999
55071,County,Manitowoc,2020-04-25,9,300,78981,3,93,0.032258064516129,0.00542625984187879,0.168214055098242,0,14,0,0,0.177257821501374
55073,County,Marathon,2020-04-25,17,602,135692,0,120,0,0,0.126336535262633,0,21,0,0,0.154762255696725
55075,County,Marinette,2020-04-25,7,295,40350,2,99,0.0202020202020202,0.00708089927420782,0.350504514073287,0,13,0,0,0.322180916976456
55077,County,Marquette,2020-04-25,3,147,15574,0,31,0,0,0.284356711735677,0,5,0,0,0.321047900346732
55078,County,Menominee,2020-04-25,1,28,4556,0,15,0,0,0.470337388686818,0,0,NA,0,0
55079,County,Milwaukee,2020-04-25,2525,14735,945726,460,3738,0.123060460139112,0.0694855441367645,0.564645573876577,94,759,0.123847167325428,0.0993945392217196,0.80255803477963
55081,County,Monroe,2020-04-25,14,660,46253,1,130,0.00769230769230769,0.00308860274700328,0.401518357110427,0,19,0,0,0.410784165351437
55083,County,Oconto,2020-04-25,6,246,37930,2,54,0.037037037037037,0.00753267296900305,0.203382170163082,1,17,0.0588235294117647,0.0263643553915107,0.448194041655681
55085,County,Oneida,2020-04-25,6,264,35595,0,43,0,0,0.172576405193346,0,7,0,0,0.196656833824975
55087,County,Outagamie,2020-04-25,43,1144,187885,10,298,0.0335570469798658,0.00760343523203783,0.226582369914727,0,61,0,0,0.324666684408016
55089,County,Ozaukee,2020-04-25,82,879,89221,3,137,0.0218978102189781,0.00480348156343718,0.219358991396965,2,37,0.0540540540540541,0.0224162472960402,0.414700574976743
55091,County,Pepin,2020-04-25,0,99,7287,0,12,0,0,0.235252602481915,0,1,0,0,0.137230684781117
55093,County,Pierce,2020-04-25,8,365,42754,1,57,0.0175438596491228,0.00334137490894753,0.190458369810009,0,6,0,0,0.140337746175796
55095,County,Polk,2020-04-25,4,241,43783,0,62,0,0,0.202296390314571,0,15,0,0,0.342598725532741
55097,County,Portage,2020-04-25,4,261,70772,0,39,0,0,0.0787236275847591,0,5,0,0,0.0706494093709377
55099,County,Price,2020-04-25,1,69,13351,0,19,0,0,0.203302053350739,0,2,0,0,0.149801512995281
55101,County,Racine,2020-04-25,255,2021,196311,91,574,0.158536585365854,0.0662214547325417,0.417704560620648,26,115,0.226086956521739,0.132442909465083,0.585805176480177
55103,County,Richland,2020-04-25,10,231,17252,2,38,0.0526315789473684,0.0165612268556855,0.314663310258024,0,3,0,0,0.173892881984697
55105,County,Rock,2020-04-25,151,1684,163354,83,449,0.184855233853007,0.0725855678902436,0.392661686538788,31,123,0.252032520325203,0.189771906411842,0.752965951246985
55107,County,Rusk,2020-04-25,4,111,14178,0,20,0,0,0.201519456703545,0,7,0,0,0.493722668923685
55109,County,St. Croix,2020-04-25,13,433,90687,2,114,0.0175438596491228,0.00315055394614758,0.179581574930412,0,23,0,0,0.25361959266488
55111,County,Sauk,2020-04-25,38,701,64442,6,163,0.0368098159509202,0.0133009971314183,0.36134375540353,0,21,0,0,0.325874429719748
55113,County,Sawyer,2020-04-25,2,232,16558,0,46,0,0,0.396873328386796,0,9,0,0,0.543543906268873
55115,County,Shawano,2020-04-25,8,298,40899,2,73,0.0273972602739726,0.00698585016049991,0.254983530858247,0,13,0,0,0.317856182302746
55117,County,Sheboygan,2020-04-25,44,778,115340,5,130,0.0384615384615385,0.00619287076717283,0.161014639946494,0,19,0,0,0.164730362406797
55119,County,Taylor,2020-04-25,0,83,20343,0,13,0,0,0.0912914937395103,0,3,0,0,0.147470874502286
55121,County,Trempealeau,2020-04-25,2,430,29649,1,91,0.010989010989011,0.00481827862177958,0.438463354581942,0,12,0,0,0.404735404229485
55123,County,Vernon,2020-04-25,1,341,30822,1,76,0.0131578947368421,0.00463490827516523,0.352253028912558,0,17,0,0,0.551554084744663
55125,County,Vilas,2020-04-25,4,125,22195,0,31,0,0,0.199530138705629,0,6,0,0,0.27033115566569
55127,County,Walworth,2020-04-25,132,802,103868,46,213,0.215962441314554,0.0632671137542705,0.292954244123035,19,70,0.271428571428571,0.18292448107213,0.673932298686795
55129,County,Washburn,2020-04-25,1,150,15720,0,31,0,0,0.281715739731007,0,12,0,0,0.763358778625954
55131,County,Washington,2020-04-25,92,1616,136034,10,298,0.0335570469798658,0.0105015762866006,0.312946973340698,1,47,0.0212765957446809,0.00735110340062043,0.34550185982916
55133,County,Waukesha,2020-04-25,299,3470,404198,40,699,0.0572246065808298,0.0141373428722698,0.247050066692915,10,128,0.078125,0.0247403500264722,0.316676480338844
55135,County,Waupaca,2020-04-25,7,331,50990,3,70,0.0428571428571429,0.00840500938559381,0.196116885663856,0,13,0,0,0.254951951363012
55137,County,Waushara,2020-04-25,2,149,24443,0,50,0,0,0.29222506005225,0,29,0,0,1.18643374381213
55139,County,Winnebago,2020-04-25,48,1085,171907,10,252,0.0396825396825397,0.00831014111450627,0.209415556085558,2,72,0.0277777777777778,0.0116341975603088,0.418831112171116
55141,County,Wood,2020-04-25,2,387,72999,0,77,0,0,0.15068699571227,0,11,0,0,0.15068699571227
55,State,WI,2020-04-26,5911,65146,5822434,1565,15477,0.101117787684952,0.0383982761455825,0.379738095786058,224,2321,0.0965101249461439,0.0384718830647114,0.398630538362479
55001,County,Adams,2020-04-26,4,139,20220,0,27,0,0,0.190758796100042,0,2,0,0,0.0989119683481701
55003,County,Ashland,2020-04-26,2,105,15562,0,29,0,0,0.266216241026677,0,1,0,0,0.0642590926616116
55005,County,Barron,2020-04-26,6,681,45244,0,120,0,0,0.378897912272503,0,0,NA,0,0
55007,County,Bayfield,2020-04-26,3,128,15036,0,21,0,0,0.19952114924182,0,1,0,0,0.0665070497472732
55009,County,Brown,2020-04-26,776,2660,264542,561,1250,0.4488,0.30294946414126,0.675021087658778,56,72,0.777777777777778,0.211686613089793,0.272168502544019
55011,County,Buffalo,2020-04-26,4,170,13031,0,34,0,0,0.372737537958933,0,7,0,0,0.537180569411404
55013,County,Burnett,2020-04-26,0,74,15414,0,11,0,0,0.10194813620271,0,0,NA,0,0
55015,County,Calumet,2020-04-26,7,336,50089,1,91,0.010989010989011,0.00285206617934363,0.25953802232027,0,19,0,0,0.379324801852702
55017,County,Chippewa,2020-04-26,20,929,64658,0,192,0,0,0.424210019310394,0,39,0,0,0.603173621206966
55019,County,Clark,2020-04-26,19,213,34774,3,61,0.0491803278688525,0.0123244788799514,0.250597737225678,0,10,0,0,0.287571173865532
55021,County,Columbia,2020-04-26,27,705,57532,0,119,0,0,0.295487728568449,0,24,0,0,0.417159146214281
55023,County,Crawford,2020-04-26,3,200,16131,0,43,0,0,0.3808106839537,0,10,0,0,0.619924369226954
55025,County,Dane,2020-04-26,405,9061,546695,44,1943,0.0226453937210499,0.0114976619243166,0.507726298157892,4,400,0.01,0.00731669395183786,0.731669395183786
55027,County,Dodge,2020-04-26,29,842,87839,10,196,0.0510204081632653,0.0162635210848419,0.318765013262901,6,29,0.206896551724138,0.068306788556336,0.330149478022291
55029,County,Door,2020-04-26,10,130,27668,1,16,0.0625,0.00516326235568682,0.0826121976909891,0,0,NA,0,0
55031,County,Douglas,2020-04-26,9,455,43150,1,65,0.0153846153846154,0.0033107101473266,0.215196159576229,0,0,NA,0,0
55033,County,Dunn,2020-04-26,9,877,45368,0,186,0,0,0.585686575811774,0,24,0,0,0.529007229765473
55035,County,Eau Claire,2020-04-26,25,1764,104646,3,330,0.00909090909090909,0.00409544013695152,0.450498415064667,1,60,0.0166666666666667,0.00955602698622021,0.573361619173213
55037,County,Florence,2020-04-26,2,23,4295,0,9,0,0,0.299351405288541,0,3,0,0,0.69848661233993
55039,County,Fond du Lac,2020-04-26,69,1302,103403,7,233,0.0300429184549356,0.00967089929692562,0.321902790883381,2,13,0.153846153846154,0.0193417985938512,0.125721690860033
55041,County,Forest,2020-04-26,0,47,9004,0,11,0,0,0.174525607666434,0,1,0,0,0.111061750333185
55043,County,Grant,2020-04-26,30,555,51439,12,173,0.069364161849711,0.0333265754444238,0.480458129323776,2,18,0.111111111111111,0.0388810046851611,0.34992904216645
55045,County,Green,2020-04-26,11,293,36960,2,50,0.04,0.00773036487322202,0.19325912183055,0,5,0,0,0.135281385281385
55047,County,Green Lake,2020-04-26,1,161,18913,0,36,0,0,0.271921807373613,0,1,0,0,0.0528736847670914
55049,County,Iowa,2020-04-26,7,242,23678,1,48,0.0208333333333333,0.00603332810444898,0.289599749013551,0,7,0,0,0.295633077118
55051,County,Iron,2020-04-26,2,40,5687,0,12,0,0,0.301439373006104,0,1,0,0,0.175839634253561
55053,County,Jackson,2020-04-26,12,266,20643,0,78,0,0,0.539788651981647,0,17,0,0,0.823523712638667
55055,County,Jefferson,2020-04-26,39,830,84769,7,190,0.0368421052631579,0.0117967653269474,0.320197916017142,0,30,0,0,0.353902959808421
55057,County,Juneau,2020-04-26,12,312,26687,2,62,0.032258064516129,0.010706122296035,0.331889791177085,0,11,0,0,0.412185708397347
55059,County,Kenosha,2020-04-26,339,2165,169561,91,470,0.193617021276596,0.0766685735517012,0.395980544717577,10,161,0.062111801242236,0.0589758258090009,0.949510795524914
55061,County,Kewaunee,2020-04-26,10,115,20434,2,25,0.08,0.0139822984102127,0.174778730127658,0,2,0,0,0.0978760888714887
55063,County,La Crosse,2020-04-26,26,1832,118016,1,310,0.0032258064516129,0.00121048961884103,0.375251781840719,0,4,0,0,0.0338937093275488
55065,County,Lafayette,2020-04-26,4,107,16665,1,34,0.0294117647058824,0.00857228580000857,0.291457717200291,0,9,0,0,0.54005400540054
55067,County,Langlade,2020-04-26,0,99,19189,0,29,0,0,0.21589750080031,0,12,0,0,0.625358278180207
55069,County,Lincoln,2020-04-26,0,167,27593,0,35,0,0,0.181205378175624,0,2,0,0,0.0724821512702497
55071,County,Manitowoc,2020-04-26,10,321,78981,4,99,0.0404040404040404,0.00723501312250505,0.179066574782,1,21,0.0476190476190476,0.0126612729643838,0.265886732252061
55073,County,Marathon,2020-04-26,17,619,135692,0,122,0,0,0.128442144183676,0,17,0,0,0.125283730802111
55075,County,Marinette,2020-04-26,7,306,40350,2,99,0.0202020202020202,0.00708089927420782,0.350504514073287,0,11,0,0,0.272614622057001
55077,County,Marquette,2020-04-26,3,153,15574,0,31,0,0,0.284356711735677,0,6,0,0,0.385257480416078
55078,County,Menominee,2020-04-26,1,37,4556,0,24,0,0,0.752539821898909,0,9,0,0,1.97541703248464
55079,County,Milwaukee,2020-04-26,2629,15355,945726,479,3990,0.120050125313283,0.0723555992206743,0.602711567621066,104,620,0.167741935483871,0.109968426372966,0.6555810033773
55081,County,Monroe,2020-04-26,14,699,46253,1,155,0.00645161290322581,0.00308860274700328,0.478733425785509,0,39,0,0,0.843188549931896
55083,County,Oconto,2020-04-26,7,261,37930,3,63,0.0476190476190476,0.0112990094535046,0.237279198523596,1,15,0.0666666666666667,0.0263643553915107,0.39546533087266
55085,County,Oneida,2020-04-26,6,267,35595,0,43,0,0,0.172576405193346,0,3,0,0,0.0842815002107038
55087,County,Outagamie,2020-04-26,46,1204,187885,11,325,0.0338461538461538,0.00836377875524162,0.24711164504123,3,60,0.05,0.0159672139872795,0.319344279745589
55089,County,Ozaukee,2020-04-26,85,882,89221,6,140,0.0428571428571429,0.00960696312687436,0.224162472960402,3,3,1,0.0336243709440603,0.0336243709440603
55091,County,Pepin,2020-04-26,0,104,7287,0,17,0,0,0.333274520182713,0,5,0,0,0.686153423905585
55093,County,Pierce,2020-04-26,9,383,42754,2,75,0.0266666666666667,0.00668274981789507,0.250603118171065,1,18,0.0555555555555556,0.0233896243626327,0.421013238527389
55095,County,Polk,2020-04-26,4,252,43783,0,70,0,0,0.228399150355161,0,11,0,0,0.251239065390677
55097,County,Portage,2020-04-26,4,267,70772,0,45,0,0,0.0908349549054913,0,6,0,0,0.0847792912451252
55099,County,Price,2020-04-26,1,69,13351,0,19,0,0,0.203302053350739,0,0,NA,0,0
55101,County,Racine,2020-04-26,270,2136,196311,102,653,0.156202143950995,0.0742262459639479,0.475193515828019,15,115,0.130434782608696,0.0764093708452405,0.585805176480177
55103,County,Richland,2020-04-26,11,239,17252,3,42,0.0714285714285714,0.0248418402835282,0.347785763969395,1,8,0.125,0.0579642939948991,0.463714351959193
55105,County,Rock,2020-04-26,151,1697,163354,77,413,0.186440677966102,0.0673384184042019,0.361178789622538,0,13,0,0,0.0795817672049659
55107,County,Rusk,2020-04-26,4,114,14178,0,21,0,0,0.211595429538722,0,3,0,0,0.211595429538722
55109,County,St. Croix,2020-04-26,13,452,90687,2,126,0.0158730158730159,0.00315055394614758,0.198484898607298,0,19,0,0,0.209511837418814
55111,County,Sauk,2020-04-26,40,729,64442,7,163,0.0429447852760736,0.0155178299866547,0.36134375540353,2,28,0.0714285714285714,0.0310356599733093,0.434499239626331
55113,County,Sawyer,2020-04-26,3,238,16558,1,41,0.024390243902439,0.00862768105188687,0.353734923127362,1,6,0.166666666666667,0.0603937673632081,0.362362604179249
55115,County,Shawano,2020-04-26,8,303,40899,2,64,0.03125,0.00698585016049991,0.223547205135997,0,5,0,0,0.122252377808748
55117,County,Sheboygan,2020-04-26,45,813,115340,5,144,0.0347222222222222,0.00619287076717283,0.178354678094578,1,35,0.0285714285714286,0.00867001907404196,0.303450667591469
55119,County,Taylor,2020-04-26,0,91,20343,0,20,0,0,0.140448451906939,0,8,0,0,0.393255665339429
55121,County,Trempealeau,2020-04-26,2,455,29649,1,101,0.0099009900990099,0.00481827862177958,0.486646140799738,0,25,0,0,0.843198758811427
55123,County,Vernon,2020-04-26,1,360,30822,1,83,0.0120481927710843,0.00463490827516523,0.384697386838714,0,19,0,0,0.616442800596976
55125,County,Vilas,2020-04-26,4,127,22195,0,32,0,0,0.205966594792907,0,2,0,0,0.0901103852218968
55127,County,Walworth,2020-04-26,135,818,103868,49,212,0.231132075471698,0.0673932298686795,0.291578872084899,3,16,0.1875,0.0288828128008626,0.154041668271267
55129,County,Washburn,2020-04-26,1,150,15720,0,31,0,0,0.281715739731007,0,0,NA,0,0
55131,County,Washington,2020-04-26,92,1616,136034,8,296,0.027027027027027,0.00840126102928049,0.310846658083378,0,0,NA,0,0
55133,County,Waukesha,2020-04-26,307,3581,404198,42,703,0.0597439544807966,0.0148442100158833,0.248463800980142,8,111,0.0720720720720721,0.0197922800211777,0.274617885293841
55135,County,Waupaca,2020-04-26,7,339,50990,3,70,0.0428571428571429,0.00840500938559381,0.196116885663856,0,8,0,0,0.156893508531085
55137,County,Waushara,2020-04-26,2,161,24443,0,62,0,0,0.36235907446479,0,12,0,0,0.49093810088778
55139,County,Winnebago,2020-04-26,48,1132,171907,8,276,0.0289855072463768,0.00664811289160501,0.229359894760373,0,47,0,0,0.273403642667256
55141,County,Wood,2020-04-26,2,391,72999,0,74,0,0,0.144816073801402,0,4,0,0,0.0547952711680982
55,State,WI,2020-04-27,6081,67392,5822434,1582,16290,0.0971147943523634,0.0388153820206463,0.399685570869993,170,2246,0.0756901157613535,0.0291974112544685,0.385749327514919
55001,County,Adams,2020-04-27,4,147,20220,0,35,0,0,0.247279920870425,0,8,0,0,0.39564787339268
55003,County,Ashland,2020-04-27,2,121,15562,0,43,0,0,0.3947344263499,0,16,0,0,1.02814548258579
55005,County,Barron,2020-04-27,6,681,45244,0,120,0,0,0.378897912272503,0,0,NA,0,0
55007,County,Bayfield,2020-04-27,3,168,15036,0,58,0,0,0.551058412191692,0,40,0,0,2.66028198989093
55009,County,Brown,2020-04-27,853,3028,264542,568,1490,0.381208053691275,0.306729582232149,0.804625136489264,77,368,0.209239130434783,0.291069092998465,1.39108345744721
55011,County,Buffalo,2020-04-27,4,174,13031,0,34,0,0,0.372737537958933,0,4,0,0,0.306960325377945
55013,County,Burnett,2020-04-27,0,74,15414,0,10,0,0,0.0926801238206454,0,0,NA,0,0
55015,County,Calumet,2020-04-27,9,356,50089,3,94,0.0319148936170213,0.00855619853803088,0.268094220858301,2,20,0.1,0.0399289265108108,0.399289265108108
55017,County,Chippewa,2020-04-27,20,954,64658,0,199,0,0,0.439676009597752,0,25,0,0,0.386649757183953
55019,County,Clark,2020-04-27,19,216,34774,3,58,0.0517241379310345,0.0123244788799514,0.238273258345726,0,3,0,0,0.0862713521596595
55021,County,Columbia,2020-04-27,27,724,57532,0,128,0,0,0.317835539972785,0,19,0,0,0.330250990752972
55023,County,Crawford,2020-04-27,3,205,16131,0,46,0,0,0.407378871206284,0,5,0,0,0.309962184613477
55025,County,Dane,2020-04-27,412,9380,546695,48,2093,0.0229335881509795,0.0125429039174363,0.54692287289988,7,319,0.0219435736677116,0.0128042144157163,0.58350634265907
55027,County,Dodge,2020-04-27,30,872,87839,11,205,0.0536585365853659,0.0178898731933261,0.333402182239259,1,30,0.0333333333333333,0.0113844647593893,0.34153394278168
55029,County,Door,2020-04-27,10,130,27668,1,14,0.0714285714285714,0.00516326235568682,0.0722856729796154,0,0,NA,0,0
55031,County,Douglas,2020-04-27,9,483,43150,1,92,0.0108695652173913,0.0033107101473266,0.304585333554047,0,28,0,0,0.648899188876014
55033,County,Dunn,2020-04-27,9,899,45368,0,208,0,0,0.654961332090586,0,22,0,0,0.484923293951684
55035,County,Eau Claire,2020-04-27,25,1784,104646,3,308,0.00974025974025974,0.00409544013695152,0.420465187393689,0,20,0,0,0.191120539724404
55037,County,Florence,2020-04-27,2,23,4295,0,7,0,0,0.232828870779977,0,0,NA,0,0
55039,County,Fond du Lac,2020-04-27,69,1336,103403,4,263,0.0152091254752852,0.00552622816967178,0.36334950215592,0,34,0,0,0.328810576095471
55041,County,Forest,2020-04-27,0,47,9004,0,10,0,0,0.158659643333122,0,0,NA,0,0
55043,County,Grant,2020-04-27,31,572,51439,8,143,0.0559440559440559,0.0222177169629492,0.397141690712717,1,17,0.0588235294117647,0.0194405023425805,0.330488539823869
55045,County,Green,2020-04-27,11,302,36960,2,57,0.0350877192982456,0.00773036487322202,0.220315398886827,0,9,0,0,0.243506493506494
55047,County,Green Lake,2020-04-27,2,172,18913,1,45,0.0222222222222222,0.00755338353815592,0.339902259217016,1,11,0.0909090909090909,0.0528736847670914,0.581610532438006
55049,County,Iowa,2020-04-27,7,250,23678,1,52,0.0192307692307692,0.00603332810444898,0.313733061431347,0,8,0,0,0.337866373849143
55051,County,Iron,2020-04-27,2,40,5687,0,11,0,0,0.276319425255595,0,0,NA,0,0
55053,County,Jackson,2020-04-27,12,284,20643,0,83,0,0,0.574390488647137,0,18,0,0,0.871966283970353
55055,County,Jefferson,2020-04-27,39,851,84769,7,181,0.0386740331491713,0.0117967653269474,0.305030646311067,0,21,0,0,0.247732071865894
55057,County,Juneau,2020-04-27,13,329,26687,3,74,0.0405405405405405,0.0160591834440525,0.396126524953295,1,17,0.0588235294117647,0.0374714280361225,0.637014276614082
55059,County,Kenosha,2020-04-27,340,2176,169561,83,447,0.185682326621924,0.0699284791735296,0.376602773380334,1,11,0.0909090909090909,0.00589758258090009,0.064873408389901
55061,County,Kewaunee,2020-04-27,10,119,20434,2,25,0.08,0.0139822984102127,0.174778730127658,0,4,0,0,0.195752177742977
55063,County,La Crosse,2020-04-27,26,1951,118016,1,388,0.00257731958762887,0.00121048961884103,0.469669972110319,0,119,0,0,1.00833785249458
55065,County,Lafayette,2020-04-27,4,109,16665,1,34,0.0294117647058824,0.00857228580000857,0.291457717200291,0,2,0,0,0.12001200120012
